Location Set Version ID,Location ID,Location Name,Parent ID,Level,Sort Order
596,209,Guinea-Bissau,44578,2,80
596,114,Haiti,44578,2,81
596,210,Liberia,44578,2,82
596,181,Madagascar,44578,2,83
596,182,Malawi,44578,2,84
596,211,Mali,44578,2,85
596,184,Mozambique,44578,2,86
596,164,Nepal,44578,2,87
596,213,Niger,44578,2,88
596,185,Rwanda,44578,2,89
596,217,Sierra Leone,44578,2,90
596,187,Somalia,44578,2,91
596,435,South Sudan,44578,2,92
596,153,Syrian Arab Republic,44578,2,93
596,39,Tajikistan,44578,2,94
596,218,Togo,44578,2,95
596,190,Uganda,44578,2,96
596,189,United Republic of Tanzania,44578,2,97
596,157,Yemen,44578,2,98
596,44577,World Bank Lower Middle Income,44591,1,99
596,168,Angola,44577,2,100
596,161,Bangladesh,44577,2,101
596,162,Bhutan,44577,2,102
596,121,Bolivia (Plurinational State of),44577,2,103
596,203,Cabo Verde,44577,2,104
596,10,Cambodia,44577,2,105
596,202,Cameroon,44577,2,106
596,176,Comoros,44577,2,107
596,170,Congo,44577,2,108
596,205,Côte d'Ivoire,44577,2,109
596,177,Djibouti,44577,2,110
596,141,Egypt,44577,2,111
596,127,El Salvador,44577,2,112
596,197,Eswatini,44577,2,113
596,207,Ghana,44577,2,114
596,129,Honduras,44577,2,115
596,163,India,44577,2,116
596,11,Indonesia,44577,2,117
596,180,Kenya,44577,2,118
596,23,Kiribati,44577,2,119
596,37,Kyrgyzstan,44577,2,120
596,12,Lao People's Democratic Republic,44577,2,121
596,194,Lesotho,44577,2,122
596,212,Mauritania,44577,2,123
596,25,Micronesia (Federated States of),44577,2,124
596,38,Mongolia,44577,2,125
596,148,Morocco,44577,2,126
596,15,Myanmar,44577,2,127
596,131,Nicaragua,44577,2,128
596,214,Nigeria,44577,2,129
596,165,Pakistan,44577,2,130
596,149,Palestine,44577,2,131
596,26,Papua New Guinea,44577,2,132
596,16,Philippines,44577,2,133
596,61,Republic of Moldova,44577,2,134
596,215,Sao Tome and Principe,44577,2,135
596,216,Senegal,44577,2,136
596,28,Solomon Islands,44577,2,137
596,522,Sudan,44577,2,138
596,19,Timor-Leste,44577,2,139
596,154,Tunisia,44577,2,140
596,63,Ukraine,44577,2,141
596,41,Uzbekistan,44577,2,142
596,30,Vanuatu,44577,2,143
596,20,Viet Nam,44577,2,144
596,191,Zambia,44577,2,145
596,198,Zimbabwe,44577,2,146
596,44576,World Bank Upper Middle Income,44591,1,147
596,43,Albania,44576,2,148
596,139,Algeria,44576,2,149
596,298,American Samoa,44576,2,150
596,97,Argentina,44576,2,151
596,33,Armenia,44576,2,152
596,34,Azerbaijan,44576,2,153
596,57,Belarus,44576,2,154
596,108,Belize,44576,2,155
596,44,Bosnia and Herzegovina,44576,2,156
596,193,Botswana,44576,2,157
596,135,Brazil,44576,2,158
596,45,Bulgaria,44576,2,159
596,6,China,44576,2,160
596,125,Colombia,44576,2,161
596,126,Costa Rica,44576,2,162
596,109,Cuba,44576,2,163
596,110,Dominica,44576,2,164
596,111,Dominican Republic,44576,2,165
596,122,Ecuador,44576,2,166
596,172,Equatorial Guinea,44576,2,167
596,22,Fiji,44576,2,168
596,173,Gabon,44576,2,169
596,35,Georgia,44576,2,170
596,112,Grenada,44576,2,171
596,128,Guatemala,44576,2,172
596,113,Guyana,44576,2,173
596,142,Iran (Islamic Republic of),44576,2,174
596,143,Iraq,44576,2,175
596,115,Jamaica,44576,2,176
596,144,Jordan,44576,2,177
596,36,Kazakhstan,44576,2,178
596,146,Lebanon,44576,2,179
596,147,Libya,44576,2,180
596,13,Malaysia,44576,2,181
596,14,Maldives,44576,2,182
596,24,Marshall Islands,44576,2,183
596,183,Mauritius,44576,2,184
596,130,Mexico,44576,2,185
596,50,Montenegro,44576,2,186
596,195,Namibia,44576,2,187
596,369,Nauru,44576,2,188
596,49,North Macedonia,44576,2,189
596,136,Paraguay,44576,2,190
596,123,Peru,44576,2,191
596,52,Romania,44576,2,192
596,62,Russian Federation,44576,2,193
596,116,Saint Lucia,44576,2,194
596,117,Saint Vincent and the Grenadines,44576,2,195
596,27,Samoa,44576,2,196
596,53,Serbia,44576,2,197
596,196,South Africa,44576,2,198
596,17,Sri Lanka,44576,2,199
596,118,Suriname,44576,2,200
596,18,Thailand,44576,2,201
596,29,Tonga,44576,2,202
596,155,Turkey,44576,2,203
596,40,Turkmenistan,44576,2,204
596,416,Tuvalu,44576,2,205
596,133,Venezuela (Bolivarian Republic of),44576,2,206
595,478,World Bank Regions,478,0,1
595,239,East Asia & Pacific - WB,478,1,2
595,298,American Samoa,239,2,3
595,71,Australia,239,2,4
595,66,Brunei Darussalam,239,2,5
595,10,Cambodia,239,2,6
595,6,China,239,2,7
595,7,Democratic People's Republic of Korea,239,2,8
595,22,Fiji,239,2,9
595,351,Guam,239,2,10
595,11,Indonesia,239,2,11
595,67,Japan,239,2,12
595,23,Kiribati,239,2,13
595,12,Lao People's Democratic Republic,239,2,14
595,13,Malaysia,239,2,15
595,24,Marshall Islands,239,2,16
595,25,Micronesia (Federated States of),239,2,17
595,38,Mongolia,239,2,18
595,15,Myanmar,239,2,19
595,369,Nauru,239,2,20
595,72,New Zealand,239,2,21
595,376,Northern Mariana Islands,239,2,22
595,380,Palau,239,2,23
595,26,Papua New Guinea,239,2,24
595,16,Philippines,239,2,25
595,68,Republic of Korea,239,2,26
595,27,Samoa,239,2,27
595,69,Singapore,239,2,28
595,28,Solomon Islands,239,2,29
595,8,Taiwan (Province of China),239,2,30
595,18,Thailand,239,2,31
595,19,Timor-Leste,239,2,32
595,29,Tonga,239,2,33
595,416,Tuvalu,239,2,34
595,30,Vanuatu,239,2,35
595,20,Viet Nam,239,2,36
595,240,Europe & Central Asia - WB,478,1,37
595,43,Albania,240,2,38
595,74,Andorra,240,2,39
595,33,Armenia,240,2,40
595,75,Austria,240,2,41
595,34,Azerbaijan,240,2,42
595,57,Belarus,240,2,43
595,76,Belgium,240,2,44
595,44,Bosnia and Herzegovina,240,2,45
595,45,Bulgaria,240,2,46
595,46,Croatia,240,2,47
595,77,Cyprus,240,2,48
595,47,Czechia,240,2,49
595,78,Denmark,240,2,50
595,58,Estonia,240,2,51
595,79,Finland,240,2,52
595,80,France,240,2,53
595,35,Georgia,240,2,54
595,81,Germany,240,2,55
595,82,Greece,240,2,56
595,349,Greenland,240,2,57
595,48,Hungary,240,2,58
595,83,Iceland,240,2,59
595,84,Ireland,240,2,60
595,86,Italy,240,2,61
595,36,Kazakhstan,240,2,62
595,37,Kyrgyzstan,240,2,63
595,59,Latvia,240,2,64
595,60,Lithuania,240,2,65
595,87,Luxembourg,240,2,66
595,367,Monaco,240,2,67
595,50,Montenegro,240,2,68
595,89,Netherlands,240,2,69
595,49,North Macedonia,240,2,70
595,90,Norway,240,2,71
595,51,Poland,240,2,72
595,91,Portugal,240,2,73
595,61,Republic of Moldova,240,2,74
595,52,Romania,240,2,75
595,62,Russian Federation,240,2,76
595,396,San Marino,240,2,77
595,53,Serbia,240,2,78
595,54,Slovakia,240,2,79
595,55,Slovenia,240,2,80
595,92,Spain,240,2,81
595,93,Sweden,240,2,82
595,94,Switzerland,240,2,83
595,39,Tajikistan,240,2,84
595,155,Turkey,240,2,85
595,40,Turkmenistan,240,2,86
595,63,Ukraine,240,2,87
595,95,United Kingdom,240,2,88
595,41,Uzbekistan,240,2,89
595,241,Latin America & Caribbean - WB,478,1,90
595,105,Antigua and Barbuda,241,2,91
595,97,Argentina,241,2,92
595,106,Bahamas,241,2,93
595,107,Barbados,241,2,94
595,108,Belize,241,2,95
595,121,Bolivia (Plurinational State of),241,2,96
595,135,Brazil,241,2,97
595,98,Chile,241,2,98
595,125,Colombia,241,2,99
595,126,Costa Rica,241,2,100
595,109,Cuba,241,2,101
595,110,Dominica,241,2,102
595,111,Dominican Republic,241,2,103
595,122,Ecuador,241,2,104
595,127,El Salvador,241,2,105
595,112,Grenada,241,2,106
595,128,Guatemala,241,2,107
595,113,Guyana,241,2,108
595,114,Haiti,241,2,109
595,129,Honduras,241,2,110
595,115,Jamaica,241,2,111
595,130,Mexico,241,2,112
595,131,Nicaragua,241,2,113
595,132,Panama,241,2,114
595,136,Paraguay,241,2,115
595,123,Peru,241,2,116
595,385,Puerto Rico,241,2,117
595,393,Saint Kitts and Nevis,241,2,118
595,116,Saint Lucia,241,2,119
595,117,Saint Vincent and the Grenadines,241,2,120
595,118,Suriname,241,2,121
595,119,Trinidad and Tobago,241,2,122
595,422,United States Virgin Islands,241,2,123
595,99,Uruguay,241,2,124
595,133,Venezuela (Bolivarian Republic of),241,2,125
595,243,Middle East & North Africa - WB,478,1,126
595,139,Algeria,243,2,127
595,140,Bahrain,243,2,128
595,177,Djibouti,243,2,129
595,141,Egypt,243,2,130
595,142,Iran (Islamic Republic of),243,2,131
595,143,Iraq,243,2,132
595,85,Israel,243,2,133
595,144,Jordan,243,2,134
595,145,Kuwait,243,2,135
595,146,Lebanon,243,2,136
595,147,Libya,243,2,137
595,88,Malta,243,2,138
595,148,Morocco,243,2,139
595,150,Oman,243,2,140
595,149,Palestine,243,2,141
595,151,Qatar,243,2,142
595,152,Saudi Arabia,243,2,143
595,153,Syrian Arab Republic,243,2,144
595,154,Tunisia,243,2,145
595,156,United Arab Emirates,243,2,146
595,157,Yemen,243,2,147
595,44638,North America,478,1,148
595,305,Bermuda,44638,2,149
595,101,Canada,44638,2,150
595,102,United States of America,44638,2,151
595,244,South Asia - WB,478,1,152
595,160,Afghanistan,244,2,153
595,161,Bangladesh,244,2,154
595,162,Bhutan,244,2,155
595,163,India,244,2,156
595,14,Maldives,244,2,157
595,164,Nepal,244,2,158
595,165,Pakistan,244,2,159
595,17,Sri Lanka,244,2,160
595,242,Sub-Saharan Africa - WB,478,1,161
595,168,Angola,242,2,162
595,200,Benin,242,2,163
595,193,Botswana,242,2,164
595,201,Burkina Faso,242,2,165
595,175,Burundi,242,2,166
595,203,Cabo Verde,242,2,167
595,202,Cameroon,242,2,168
595,169,Central African Republic,242,2,169
595,204,Chad,242,2,170
595,176,Comoros,242,2,171
595,170,Congo,242,2,172
595,205,Côte d'Ivoire,242,2,173
595,171,Democratic Republic of the Congo,242,2,174
595,172,Equatorial Guinea,242,2,175
595,178,Eritrea,242,2,176
595,197,Eswatini,242,2,177
595,179,Ethiopia,242,2,178
595,173,Gabon,242,2,179
595,206,Gambia,242,2,180
595,207,Ghana,242,2,181
595,208,Guinea,242,2,182
595,209,Guinea-Bissau,242,2,183
595,180,Kenya,242,2,184
595,194,Lesotho,242,2,185
595,210,Liberia,242,2,186
595,181,Madagascar,242,2,187
595,182,Malawi,242,2,188
595,211,Mali,242,2,189
595,212,Mauritania,242,2,190
595,183,Mauritius,242,2,191
595,184,Mozambique,242,2,192
595,195,Namibia,242,2,193
595,213,Niger,242,2,194
595,214,Nigeria,242,2,195
595,185,Rwanda,242,2,196
595,215,Sao Tome and Principe,242,2,197
595,216,Senegal,242,2,198
595,186,Seychelles,242,2,199
595,217,Sierra Leone,242,2,200
595,187,Somalia,242,2,201
595,196,South Africa,242,2,202
595,435,South Sudan,242,2,203
595,522,Sudan,242,2,204
595,218,Togo,242,2,205
595,190,Uganda,242,2,206
595,189,United Republic of Tanzania,242,2,207
595,191,Zambia,242,2,208
595,198,Zimbabwe,242,2,209
